"year_f","age","age_f","period","sex","n","mean_yday","sd_yday","mean_fl","sd_fl","se_fl","up","lo","overall_mean"
"2006","63","6[3]","Nisga'a","female",102,205.980392156863,20.9553889154357,617.647058823529,36.5376916629378,3.61777056260971,624.737889126244,610.556228520814,639.656585175548
"2006","63","6[3]","Nisga'a","male",180,204.355555555556,19.9484313442801,644.25,34.9559779016616,2.60546476026986,649.356710930129,639.143289069871,670.161500787042
"2007","42","4[2]","Nisga'a","female",29,207.896551724138,13.457193582367,575.689655172414,40.1275675175664,7.45150222039697,590.294599524392,561.084710820436,574.831658659334
"2007","42","4[2]","Nisga'a","male",37,206,11.5181016954473,585.675675675676,43.8615587540655,7.21079584080279,599.808835523649,571.542515827702,592.658710303875
"2007","52","5[2]","Nisga'a","female",221,198.153846153846,20.8414762641021,627.126696832579,33.5071534078029,2.25393505016898,631.54440953091,622.708984134248,623.315363534968
"2007","52","5[2]","Nisga'a","male",207,199.256038647343,23.9944805497612,653.695652173913,30.4614849996399,2.11721956533609,657.845402521972,649.545901825854,650.019502060473
"2007","53","5[3]","Nisga'a","female",295,204.023728813559,18.5374078406345,594.186440677966,32.0822044555905,1.86789815961123,597.847521070804,590.525360285128,599.629682690989
"2007","53","5[3]","Nisga'a","male",223,204.04932735426,20.0259355934337,610.892376681614,37.0617586014513,2.48183892351963,615.756780971713,606.027972391516,620.123485663703
"2007","63","6[3]","Nisga'a","female",218,205.229357798165,21.4065897203792,631.788990825688,29.2496243292258,1.98103453118953,635.67181850682,627.906163144557,639.656585175548
"2007","63","6[3]","Nisga'a","male",257,208.887159533074,20.833391131567,659.027237354086,36.0721287697108,2.25011757062354,663.437467792508,654.617006915664,670.161500787042
"2008","42","4[2]","Nisga'a","female",235,197.434042553191,19.1250638409721,576.063829787234,38.465993559035,2.50924474564514,580.981949488698,571.14571008577,574.831658659334
"2008","42","4[2]","Nisga'a","male",215,196.516279069767,16.9972088174885,594.581395348837,44.7481177791075,3.05179630273094,600.56291610219,588.599874595485,592.658710303875
"2008","52","5[2]","Nisga'a","female",36,197,17.538529014715,606.25,26.655875792885,4.44264596548084,614.957586092342,597.542413907658,623.315363534968
"2008","52","5[2]","Nisga'a","male",48,194.375,17.3666653054001,644.375,37.2402350473648,5.37516493232025,654.910323267348,633.839676732652,650.019502060473
"2008","53","5[3]","Nisga'a","female",463,200.781857451404,20.0615377735882,603.758099352052,34.8236406219003,1.61839182781673,606.930147334573,600.586051369531,599.629682690989
"2008","53","5[3]","Nisga'a","male",324,201.546296296296,20.8413070396117,627.793209876543,38.3622599413435,2.13123666340797,631.970433736823,623.615986016264,620.123485663703
"2008","63","6[3]","Nisga'a","female",84,198.75,21.7659372436931,628.27380952381,32.3897020636268,3.53400622484851,635.200461724513,621.347157323106,639.656585175548
"2008","63","6[3]","Nisga'a","male",98,192.051020408163,18.6428021261017,661.734693877551,34.4178540997715,3.47672828969109,668.549081325345,654.920306429756,670.161500787042
"2009","42","4[2]","Nisga'a","female",84,201.952380952381,17.0392210650525,558.035714285714,34.4755706868276,3.76159314998067,565.408436859676,550.662991711752,574.831658659334
"2009","42","4[2]","Nisga'a","male",66,199.636363636364,19.1846383768459,569.166666666667,47.8264758776119,5.88703222406234,580.705249825829,557.628083507504,592.658710303875
"2009","52","5[2]","Nisga'a","female",107,190.093457943925,20.017696279665,626.682242990654,32.1768691474027,3.11065535080418,632.77912747823,620.585358503078,623.315363534968
"2009","52","5[2]","Nisga'a","male",110,193.236363636364,21.4740839207061,643.909090909091,43.4698135174211,4.14468409503434,652.032671735358,635.785510082824,650.019502060473
"2009","53","5[3]","Nisga'a","female",363,203.093663911846,19.5876564629344,592.589531680441,33.4715942990201,1.75680308897683,596.032865734835,589.146197626046,599.629682690989
"2009","53","5[3]","Nisga'a","male",284,203.816901408451,22.1806332352834,607.588028169014,37.183187017856,2.20641621729917,611.912603954921,603.263452383108,620.123485663703
"2009","63","6[3]","Nisga'a","female",69,193.695652173913,23.8890230439607,640.217391304348,39.9396123450278,4.80816430407109,649.641393340327,630.793389268369,639.656585175548
"2009","63","6[3]","Nisga'a","male",111,205.468468468468,27.2699701036006,667.432432432432,39.4672756554826,3.74606802589692,674.77472576319,660.090139101674,670.161500787042
"2010","42","4[2]","Nisga'a","female",61,217,21.2037732491177,548.524590163934,28.2156023961785,3.61263769623384,555.605360048553,541.443820279316,574.831658659334
"2010","42","4[2]","Nisga'a","male",66,214.666666666667,25.9011929237206,546.893939393939,40.9386515834754,5.03919966209341,556.770770731642,537.017108056236,592.658710303875
"2010","52","5[2]","Nisga'a","female",29,192.862068965517,28.8873725971488,595,31.4812869586272,5.84592822803108,606.458019326941,583.541980673059,623.315363534968
"2010","52","5[2]","Nisga'a","male",60,185.683333333333,17.983506253652,621.166666666667,28.8386314978133,3.72305131728145,628.463847248538,613.869486084795,650.019502060473
"2010","53","5[3]","Nisga'a","female",225,199.817777777778,21.0498482443725,568.911111111111,28.4893637908316,1.89929091938878,572.633721313113,565.188500909109,599.629682690989
"2010","53","5[3]","Nisga'a","male",286,196.842657342657,18.8586542635749,583.304195804196,33.2993090368773,1.96902942113768,587.163493469626,579.444898138766,620.123485663703
"2010","63","6[3]","Nisga'a","female",23,199.130434782609,29.9746928831429,631.95652173913,30.6645757435774,6.39400604348083,644.488773584353,619.424269893908,639.656585175548
"2010","63","6[3]","Nisga'a","male",44,198.886363636364,28.7201541010076,639.090909090909,41.1219503325698,6.19936726821656,651.241668936614,626.940149245205,670.161500787042
"2011","42","4[2]","Nisga'a","female",73,206.561643835616,18.8576438240202,558.767123287671,28.7684822466576,3.36709616524033,565.366631771542,552.1676148038,574.831658659334
"2011","42","4[2]","Nisga'a","male",58,204,15.2223289363229,594.224137931035,39.2227302088122,5.15019679073842,604.318523640882,584.129752221187,592.658710303875
"2011","52","5[2]","Nisga'a","female",36,196.888888888889,24.1398044468086,621.388888888889,23.1951691741163,3.86586152901938,628.965977485767,613.811800292011,623.315363534968
"2011","52","5[2]","Nisga'a","male",55,197.509090909091,23.940414247532,638.545454545455,28.1805147955358,3.79985983985872,645.993179831578,631.097729259331,650.019502060473
"2011","53","5[3]","Nisga'a","female",443,205.264108352144,20.7983259051978,589.706546275395,26.9174980102307,1.27888892516657,592.213168568721,587.199923982069,599.629682690989
"2011","53","5[3]","Nisga'a","male",375,201.037333333333,19.1661380691272,607.597333333333,31.4063499375411,1.62181693697679,610.776094529808,604.418572136859,620.123485663703
"2011","63","6[3]","Nisga'a","female",75,200.013333333333,20.3213995403683,625.8,32.508211020968,3.7537248767658,633.157300758461,618.442699241539,639.656585175548
"2011","63","6[3]","Nisga'a","male",88,194.920454545455,20.8471291834946,652.522727272727,30.1681026924581,3.21593055256084,658.825951155746,646.219503389708,670.161500787042
"2012","42","4[2]","Nisga'a","female",66,203.075757575758,18.2792952280069,578.863636363636,31.2778547187015,3.85003777195992,586.409710396678,571.317562330595,574.831658659334
"2012","42","4[2]","Nisga'a","male",50,198.12,14.3848559823397,582.6,49.0235262139412,6.93297356471086,596.188628186833,569.011371813167,592.658710303875
"2012","52","5[2]","Nisga'a","female",113,193,18.9802528961023,618.778761061947,32.1118954687229,3.02083301907803,624.69959377934,612.857928344554,623.315363534968
"2012","52","5[2]","Nisga'a","male",151,189.271523178808,15.2917990111626,648.112582781457,33.6686883313181,2.73991899859899,653.482824018711,642.742341544203,650.019502060473
"2012","53","5[3]","Nisga'a","female",633,205.349131121643,16.0378232734823,586.055292259084,32.0256786005765,1.27290644637081,588.55018889397,583.560395624197,599.629682690989
"2012","53","5[3]","Nisga'a","male",326,201.021472392638,15.744190595826,607.193251533742,37.2003649756031,2.06033765944185,611.231513346248,603.154989721236,620.123485663703
"2012","63","6[3]","Nisga'a","female",191,197.958115183246,20.1321508932022,641.544502617801,35.4030456411925,2.56167447759755,646.565384593892,636.52362064171,639.656585175548
"2012","63","6[3]","Nisga'a","male",256,195.53515625,18.4881184520507,668.1875,37.0512628452982,2.31570392783114,672.726279698549,663.648720301451,670.161500787042
"2013","42","4[2]","Nisga'a","female",125,187.832,18.0464168546092,558.248,34.9754881909252,3.128302765646,564.379473420666,552.116526579334,574.831658659334
"2013","42","4[2]","Nisga'a","male",59,187.423728813559,16.4528620189572,569.491525423729,39.3228778200014,5.11940264001797,579.525554598164,559.457496249294,592.658710303875
"2013","52","5[2]","Nisga'a","female",21,190,25.1634655800826,615.47619047619,24.7439266237577,5.39956746399061,626.059342705612,604.893038246769,623.315363534968
"2013","52","5[2]","Nisga'a","male",33,187.757575757576,19.3956024381661,644.060606060606,37.4924487346614,6.52659759176902,656.852737340473,631.268474780739,650.019502060473
"2013","53","5[3]","Nisga'a","female",461,191.151843817787,18.4202966348179,578.642082429501,26.641824898361,1.2408334910563,581.074116071972,576.210048787031,599.629682690989
"2013","53","5[3]","Nisga'a","male",208,186.783653846154,17.9931903951071,595.259615384615,28.6552033677061,1.98688086636755,599.153901882696,591.365328886535,620.123485663703
"2013","63","6[3]","Nisga'a","female",114,185.666666666667,18.9445705985182,622.149122807018,36.7060151459715,3.43783329854197,628.88727607216,615.410969541875,639.656585175548
"2013","63","6[3]","Nisga'a","male",130,181.507692307692,15.8159208148758,646.023076923077,29.1936770749563,2.56045485916502,651.04156844704,641.004585399113,670.161500787042
"2014","42","4[2]","Nisga'a","female",76,217.881578947368,24.2134767462327,543.552631578947,31.8100171798516,3.64885921787542,550.704395645983,536.400867511912,574.831658659334
"2014","42","4[2]","Nisga'a","male",49,219.755102040816,23.3296401353201,548.469387755102,49.0344700358909,7.00492429084155,562.199039365152,534.739736145053,592.658710303875
"2014","52","5[2]","Nisga'a","female",131,179.435114503817,18.2162645992071,621.717557251908,27.2789788916612,2.38337545192152,626.388973137675,617.046141366142,623.315363534968
"2014","52","5[2]","Nisga'a","male",84,187.571428571429,18.9140641967986,651.178571428571,30.3482441143827,3.31126490150373,657.668650635519,644.688492221624,650.019502060473
"2014","53","5[3]","Nisga'a","female",357,203.739495798319,23.0676078344882,565.549019607843,37.1467024923963,1.96601197814341,569.402403085004,561.695636130682,599.629682690989
"2014","53","5[3]","Nisga'a","male",175,209.925714285714,22.2965945399475,582.211428571429,44.2090889614119,3.34189300230362,588.761538855944,575.661318286913,620.123485663703
"2014","63","6[3]","Nisga'a","female",94,189.446808510638,21.766412431427,630.797872340426,35.9008730199759,3.70289231920422,638.055541286066,623.540203394785,639.656585175548
"2014","63","6[3]","Nisga'a","male",97,193.175257731959,21.9383655143974,661.185567010309,31.4723191527449,3.19552985596009,667.448805527991,654.922328492627,670.161500787042
"2015","42","4[2]","Nisga'a","female",386,213.572538860104,15.7265982741884,541.981865284974,33.0135302076499,1.6803444446826,545.275340396552,538.688390173396,574.831658659334
"2015","42","4[2]","Nisga'a","male",344,209.787790697674,15.6906602292054,551.799418604651,36.9968543254922,1.99473670086073,555.709102538338,547.889734670964,592.658710303875
"2015","52","5[2]","Nisga'a","female",72,208.847222222222,27.3210746299599,585.555555555556,33.3521073890788,3.93058355027993,593.259499314104,577.851611797007,623.315363534968
"2015","52","5[2]","Nisga'a","male",62,204.08064516129,23.7178070939839,603.241935483871,30.6030564657348,3.88659205774232,610.859655917046,595.624215050696,650.019502060473
"2015","53","5[3]","Nisga'a","female",379,210.992084432718,22.8017088525406,569.467018469657,32.0167093333574,1.6445878910023,572.690410736021,566.243626203292,599.629682690989
"2015","53","5[3]","Nisga'a","male",367,206.305177111717,19.4095787970931,574.542234332425,34.4889740584747,1.80030979139032,578.07084152355,571.0136271413,620.123485663703
"2015","63","6[3]","Nisga'a","female",141,204.744680851064,25.8250720522627,596.758865248227,34.7324263290537,2.92499795563139,602.491861241264,591.025869255189,639.656585175548
"2015","63","6[3]","Nisga'a","male",181,206.513812154696,22.5071859475064,606.977900552486,36.4444715821367,2.70889623900734,612.287337180941,601.668463924032,670.161500787042
"2016","42","4[2]","Nisga'a","female",63,216.333333333333,18.9225927433064,547.571428571429,24.1171296944819,3.03847273849001,553.526835138869,541.616022003988,574.831658659334
"2016","42","4[2]","Nisga'a","male",54,210.925925925926,22.5680119687319,561.055555555556,38.2368076481222,5.20337045171382,571.254161640915,550.856949470196,592.658710303875
"2016","52","5[2]","Nisga'a","female",176,205.159090909091,17.2996359093885,597.630681818182,26.9228521433459,2.02938633740214,601.60827903949,593.653084596874,623.315363534968
"2016","52","5[2]","Nisga'a","male",177,208.16384180791,18.6084426995411,617.887005649717,29.6731953683672,2.23037394367851,622.258538579327,613.515472720108,650.019502060473
"2016","53","5[3]","Nisga'a","female",192,216.208333333333,17.8001804018546,562.713541666667,31.798222215747,2.29483901950163,567.21142614489,558.215657188443,599.629682690989
"2016","53","5[3]","Nisga'a","male",114,215.385964912281,16.2221899659323,574.350877192982,32.4732653705397,3.04139996017746,580.31202111493,568.389733271035,620.123485663703
"2016","63","6[3]","Nisga'a","female",46,209.760869565217,22.9455246496844,605.195652173913,32.7146719142055,4.82351522199613,614.649742009025,595.741562338801,639.656585175548
"2016","63","6[3]","Nisga'a","male",75,207.36,21.7769032121997,628.426666666667,31.8417426749319,3.67676774096774,635.633131438963,621.22020189437,670.161500787042
"2017","42","4[2]","Nisga'a","female",33,205.787878787879,19.7859760559051,558.848484848485,37.1274167665564,6.46305368241242,571.516070066013,546.180899630957,574.831658659334
"2017","42","4[2]","Nisga'a","male",21,209.571428571429,19.1926325150341,568.761904761905,45.2016645289803,9.86381186866917,588.094976024496,549.428833499313,592.658710303875
"2017","52","5[2]","Nisga'a","female",51,206.941176470588,26.1361142978109,594.901960784314,33.4288826627279,4.68097986239271,604.076681314603,585.727240254024,623.315363534968
"2017","52","5[2]","Nisga'a","male",75,212.8,21.602677511727,615.573333333333,37.6010973579565,4.3418007362883,624.083262776458,607.063403890208,650.019502060473
"2017","53","5[3]","Nisga'a","female",222,209.648648648649,20.9913357039559,575.009009009009,30.597960922064,2.05360067500453,579.034066332018,570.983951686,599.629682690989
"2017","53","5[3]","Nisga'a","male",141,205.099290780142,19.8916008709128,581.163120567376,32.5715967663053,2.7430232788948,586.53944619401,575.786794940742,620.123485663703
"2017","63","6[3]","Nisga'a","female",117,215.213675213675,21.1887368664829,599.726495726496,32.4429536294156,2.99935212406048,605.605225889654,593.847765563337,639.656585175548
"2017","63","6[3]","Nisga'a","male",130,214.953846153846,21.4551493750295,614.615384615385,36.9978806464849,3.24492879183639,620.975445047384,608.255324183385,670.161500787042
"2018","42","4[2]","Nisga'a","female",158,207.740506329114,18.5555390736903,543.70253164557,35.8570249126746,2.85263173581489,549.293689847767,538.111373443372,574.831658659334
"2018","42","4[2]","Nisga'a","male",92,209.532608695652,16.412572965921,543.771739130435,46.6056882961466,4.85897889339883,553.295337761497,534.248140499373,592.658710303875
"2018","52","5[2]","Nisga'a","female",49,195.571428571429,14.9680214680053,607.040816326531,33.3997000882702,4.77138572689574,616.392732351246,597.688900301815,623.315363534968
"2018","52","5[2]","Nisga'a","male",37,202.378378378378,17.2326423964511,633.918918918919,31.8445690279611,5.23521489937234,644.179940121689,623.657897716149,650.019502060473
"2018","53","5[3]","Nisga'a","female",248,210.612903225806,21.4774939835275,557.181451612903,30.7005146192094,1.9494846278054,561.002441483402,553.360461742405,599.629682690989
"2018","53","5[3]","Nisga'a","male",107,208.11214953271,18.7452268655671,573.084112149533,42.97127638611,4.15419008633188,581.226324718743,564.941899580322,620.123485663703
"2018","63","6[3]","Nisga'a","female",91,193.461538461538,13.0522945554563,607.318681318681,32.8399753420124,3.44256481893533,614.066108363795,600.571254273568,639.656585175548
"2018","63","6[3]","Nisga'a","male",76,198.986842105263,14.9554836507573,636.973684210526,31.6867895435771,3.63472403857089,644.097743326125,629.849625094927,670.161500787042
"2019","42","4[2]","Nisga'a","female",203,206.965517241379,21.0523579522568,551.379310344828,35.3169379260507,2.47876310374653,556.237686028171,546.520934661484,574.831658659334
"2019","42","4[2]","Nisga'a","male",94,203.531914893617,21.1409515089164,558.670212765957,48.5996124365874,5.01266728270393,568.495040640057,548.845384891858,592.658710303875
"2019","52","5[2]","Nisga'a","female",170,217.105882352941,23.5922078849243,587.382352941176,33.8557807164749,2.59661984796302,592.471727843184,582.292978039169,623.315363534968
"2019","52","5[2]","Nisga'a","male",130,213.584615384615,24.884783998603,602.553846153846,35.2747931475729,3.09380402094754,608.617702034903,596.489990272789,650.019502060473
"2019","53","5[3]","Nisga'a","female",121,220.206611570248,22.9110298602267,551.272727272727,27.6932603112502,2.51756911920457,556.207162746368,546.338291799086,599.629682690989
"2019","53","5[3]","Nisga'a","male",38,220.947368421053,23.1282527219136,572.605263157895,37.4068496933774,6.06819231728451,584.498920099772,560.711606216017,620.123485663703
"2019","63","6[3]","Nisga'a","female",43,216.093023255814,24.3758408436054,599.651162790698,34.0761637965883,5.19656626139938,609.83643266304,589.465892918355,639.656585175548
"2019","63","6[3]","Nisga'a","male",49,221.428571428571,20.5578452178238,612.367346938776,27.8879408508043,3.9839915501149,620.175970377001,604.55872350055,670.161500787042
